TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1587266987584	0.452422	104.679726	-2.402534	0.690144	0.011488	-0.003698	0.723572	1.000000	-1.000000	0.000000	0	0	4710.373047	20.093544	img__0_1587266987582788700.png
1587266987657	0.383867	106.080971	-2.366946	0.694378	0.012885	-0.004546	0.719481	1.000000	0.000000	0.000000	4	0	4300.669922	20.181231	img__0_1587266987655594000.png
1587266987733	0.322109	107.607262	-2.324177	0.697821	0.013720	-0.005480	0.716120	1.000000	0.000000	0.000000	4	0	4187.524902	20.381199	img__0_1587266987731162400.png
1587266987801	0.273281	109.044685	-2.279912	0.699369	0.014299	-0.006574	0.714588	1.000000	0.000000	0.000000	4	0	4104.359375	20.557932	img__0_1587266987799692200.png
1587266987869	0.233437	110.436989	-2.233232	0.700051	0.014838	-0.007814	0.713896	1.000000	0.000000	0.000000	4	0	4034.576416	20.728367	img__0_1587266987867221400.png
1587266987936	0.198398	111.851479	-2.181887	0.700326	0.015327	-0.009197	0.713599	1.000000	0.000000	0.000000	4	0	3976.348877	20.893776	img__0_1587266987934421900.png
1587266988004	0.167422	113.246559	-2.127380	0.700401	0.015803	-0.010653	0.713495	1.000000	0.000000	0.000000	4	0	3927.772949	21.057350	img__0_1587266988002192600.png
1587266988073	0.139297	114.682304	-2.067141	0.700811	0.016399	-0.012126	0.713056	1.000000	-1.000000	0.000000	4	0	3891.453613	21.213528	img__0_1587266988070360300.png
1587266988139	0.119531	116.115112	-2.002908	0.702929	0.017277	-0.013287	0.710926	1.000000	0.000000	0.000000	4	0	3861.079590	21.369549	img__0_1587266988137473900.png
1587266988206	0.102266	117.522728	-1.935627	0.704290	0.018103	-0.014574	0.709532	1.000000	0.000000	0.000000	4	0	3837.155518	21.520817	img__0_1587266988203226000.png
1587266988270	0.087969	118.925896	-1.864204	0.705010	0.019055	-0.015937	0.708762	1.000000	-1.000000	0.000000	4	0	3819.985596	21.668875	img__0_1587266988268326900.png
1587266988335	0.080000	120.354179	-1.786611	0.706401	0.020402	-0.017239	0.707307	1.000000	-1.000000	0.000000	4	0	3813.094727	21.808456	img__0_1587266988333608800.png
1587266988401	0.086172	121.760857	-1.704885	0.710456	0.022311	-0.018139	0.703154	1.000000	0.000000	0.000000	4	0	3810.111572	21.951899	img__0_1587266988399778000.png
1587266988466	0.101406	123.208435	-1.615249	0.714483	0.024144	-0.019128	0.698974	1.000000	0.000000	0.000000	4	0	3804.464355	22.098190	img__0_1587266988464524500.png
